DATE,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24
9/29/2016,646.879,688.363,652.68,605.116,703.136,684.597,709.313,697.802,650.585,615.651,591.198,621.127,613.59,676.188,678.976,674.578,678.971,704.659,716.175,745.853,760.144,785.637,760.393,744.925
9/21/2014,486.912,470.344,430.303,432.374,426.407,432.982,422.971,428.196,421.248,431.738,385.652,386.853,357.825,438.064,414.52,351.073,384.587,456.867,425.316,513.482,589.362,535.141,663.227,745.27
11/19/2014,808.789,746.371,747.306,618.827,565.131,482.905,376.459,396.549,316.035,246.853,207.101,157.375,164.617,211.909,288.176,470.735,619.705,643.262,623.938,587.639,622.097,649.659,668.298,747.427
12/16/2015,255.816,154.273,88.105,42.639,27.487,20.893,14.023,38.307,109.865,138.204,177.799,208.175,247.049,275.368,277.712,381.38,456.261,526.07,631.465,643.235,724.606,805.581,818.109,747.761
11/5/2016,393.209,413.451,464.61,538.73,590.717,581.139,579.023,556.583,537.647,453.122,374.452,388.942,393.506,395.299,429.122,440.597,407.41,370.197,457.487,551.399,656.228,748.005,759.346,748.31
3/30/2015,536.5,486.6,604.413,647.084,703.438,703.032,707.376,739.198,722.002,698.05,664.537,722.207,748.988,812.758,861.814,862.617,875.113,836.771,800.434,711.82,600.825,670.614,702.898,748.714
5/12/2015,394.855,402.16,487.623,415.78,442.84,510.657,499.529,496.116,441.525,431.805,499.388,635.02,726.274,792.607,786.354,822.048,846.599,854.714,853.872,803.157,804.332,779.306,737.319,754.109
3/11/2015,205.414,258.982,315.217,442.183,454.116,470.974,450.308,451.256,443.779,431.081,435.504,365.815,352.81,424.203,507.482,530.418,544.666,557.273,599.043,648.752,799.22,893.242,845.666,754.24
1/30/2014,777.425,710.761,530.455,380.437,286.592,249.646,274.814,285.84,216.494,168.864,108.713,90.307,113.055,123.066,320.704,438.24,561.145,711.983,732.944,763.489,823.227,755.993,799.73,754.868
11/4/2014,680.233,646.587,671.935,676.969,704.576,612.729,651.841,617.458,487.966,382.337,317.946,305.978,266.905,283.416,304.825,288.729,371.469,483.768,588.138,671.679,723.576,782.818,776.197,756.454
1/5/2014,633.927,571.656,505.537,453.028,438.76,440.988,430.912,436.106,378.976,302.019,256.321,332.002,491.07,564.907,656.861,735.726,785.467,788.266,635.998,685.062,766.43,785.088,781.995,762.637
3/21/2015,38.367,42.821,72.778,126.364,238.144,305.363,322.482,349.349,430.376,484.977,527.105,526.457,535.724,519.405,579.478,632.353,665.434,694.112,728.662,765.539,814.435,839.64,785.899,762.895
6/20/2016,129.747,150.978,149.111,178.816,233.418,244.985,248.853,225.042,135.935,73.925,85.005,67.49,73.756,109.98,114.018,145.685,194.343,203.202,239.994,272.815,396.421,556.944,656.425,762.953
4/23/2015,695.276,650.02,655.295,625.59,586.871,647.835,624.302,589.886,560.663,656.576,750.785,787.805,829.053,786.941,819.21,825.192,835.349,841.087,820.37,790.21,710.202,683.276,714.482,763.722
10/23/2014,834.574,842.672,875.421,849.657,837.564,857.972,910.25,895.161,918.025,889.932,878.863,834.118,815.438,897.676,942.717,930.414,914.171,929.409,935.57,940.015,889.078,781.953,749.028,766.037
12/3/2015,335.523,394.673,481.654,594.133,637.177,651.392,707.394,734.654,785.512,743.523,678.1,698.332,733.366,748.86,754.372,743.157,760.929,818.769,834.228,812.006,775.513,783.65,748.576,766.608
1/8/2015,886.399,809.735,783.565,759.142,755.273,726.386,700.94,704.24,669.521,655.092,640.772,588.747,436.184,321.946,241.405,216.962,193.228,283.146,483.658,638.416,668.003,712.441,720.676,768.072
11/2/2014,768.377,1600.758,834.599,894.062,918.022,946.807,963.023,971.261,977.087,974.006,983.182,968.815,960.082,975.862,973.401,977.564,922.462,823.278,797.256,848.534,849.885,831.662,820.676,769.506
3/20/2014,570.393,644.286,634.016,693.743,756.875,745.372,752.793,788.287,805.312,787.746,835.35,878.011,879.19,880.085,857.556,872.612,862.946,858.26,814.213,765.625,730.163,727.398,706.662,770.323
2/20/2016,831.718,888.641,900.16,902.27,878.813,851.129,839.201,815.65,764.449,749.417,659.51,567.548,537.982,629.27,710.099,782.623,788.667,744.347,771.838,812.561,817.757,838.857,758.363,775.194
2/19/2016,189.673,248.309,369.511,471.938,533.099,665.281,674.776,707.001,709.77,707.241,718.16,740.378,796.694,847.622,884.436,912.752,918.608,899.424,884.319,885.078,849.785,824.504,816.043,775.926
10/24/2016,660.134,711.626,662.282,574.845,486.462,548.72,630.885,694.716,671.268,600.304,724.479,865.207,891.078,926.011,945.526,917.796,887.997,867.335,786.03,759.693,754.154,763.675,783.707,783.201
11/17/2015,147.143,223.383,270.921,342.111,411.139,465.436,514.577,562.981,516.213,471.94,432.758,381.177,351.19,417.11,465.245,532.236,625.106,705.248,813.635,852.036,822.432,782.6,785.232,784.312
11/18/2015,727.45,749.793,803.672,799.148,833.768,836.311,815.41,798.991,771.253,762.135,751.367,721.671,736.133,756.517,797.068,822.427,842.222,883.058,908.539,922.275,938.021,922.213,870.537,784.674
2/13/2016,617.804,624.15,763.396,841.922,869.975,904.635,862.274,833.932,894.998,903.329,917.652,923.733,920.835,941.551,948.995,943.75,925.171,856.378,767.401,738.965,757.975,750.931,758.271,785.636
10/19/2015,135.533,108.571,94.035,84.815,61.485,59.528,73.458,116.722,117.963,81.931,40.821,41.817,44.642,38.818,54.173,103.701,158.707,205.385,263.742,412.558,585.142,678.134,758.659,786.85
10/27/2015,367.389,377.566,375.98,401.424,414.184,420.721,447.042,456.136,467.007,375.307,313.9,300.105,281.693,294.124,299.181,364.365,394.208,435.536,558.313,636.266,691.548,753.161,792.748,788.586
6/28/2015,516.127,506.522,460.316,389.683,261.902,250.47,317.969,355.241,345.812,377.807,441.687,473.377,493.083,532.537,522.079,513.595,531.952,569.106,612.164,631.258,658.142,691.707,736.828,789.246
4/9/2016,29.8,51.969,119.134,174.205,254.605,249.319,310.929,374.299,386.202,487.312,487.423,399.082,402.738,567.019,677.677,761.677,818.339,866.138,890.545,866.231,830.412,795.94,792.07,789.554
12/18/2015,429.823,396.392,329.649,276.252,263.227,287.976,290.622,308.019,355.219,337.194,323.21,339.151,383.269,421.675,493.573,564.029,584.928,603.214,668.04,636.007,663.139,690.651,743.025,790.016
11/10/2014,344.246,342.719,365.034,335.974,312.701,274.587,226.083,176.502,86.067,29.912,59.708,134.755,190.403,210.758,220.314,279.239,501.963,731.013,818.59,847.069,848.981,847.273,855.354,790.966
4/10/2014,150.78,69.583,90.175,164.274,267.202,381.93,443.153,457.395,378.451,370.596,486.253,537.454,564.855,605.846,610.412,650.607,643.913,624.574,619.644,663.631,639.346,616.301,687.938,791.311
2/10/2016,540.322,560.445,602.308,664.913,652.255,663.722,689.452,673.735,664.546,680.339,706.352,661.744,622.417,634.986,676.036,649.957,619.378,544.24,518.492,570.941,611.419,682.626,727.958,794.545
3/13/2016,135.553,161.742,0,203.292,207.311,174.769,171.802,243.788,280.36,259.279,245.083,269.519,361.39,346.13,338.821,403.262,446.056,509.603,534.827,549.815,617.354,659.269,724.848,797.611
11/25/2015,109.839,150.354,194.703,215.737,205.149,218.456,266.616,314.586,326.122,306.566,318.67,257.197,231.224,259.494,309.01,416.453,521.233,665.231,842.038,929.194,946.948,875.718,874.987,798.181
4/10/2016,732.539,670.202,593.205,459.517,436.865,363.888,272.425,172.893,73.151,23.886,-0.14,4.166,19.496,36.354,76.08,98.794,137.669,253.791,400.68,448.91,524.239,640.146,721.255,801.446
4/2/2015,235.971,269.035,326.305,471.481,576.269,584.118,550.245,588.13,528.505,435.009,367.875,348.101,414.574,481.261,557.596,459.079,554.167,595.586,656.267,670.756,775.493,747.743,805.482,801.488
1/24/2014,475.785,497.951,469.017,577.074,618.953,623.868,575.687,564.024,554.419,484.893,430.576,387.856,355.956,378.997,493.476,532.061,490.958,483.594,524.762,684.885,769.246,770.816,795.009,804.111
6/12/2016,814.97,803.053,747.984,813.105,797.633,715.032,792.737,791.928,801.44,830.708,883.179,911.075,910.083,915.551,927.71,917.597,933.137,957.592,946.266,937.929,896.452,902.725,870.258,804.169
6/11/2016,88.794,181.145,312.063,396.772,462.969,562.36,547.914,663.387,659.573,642.101,595.278,609.802,671.33,665.378,697.453,708.709,738.303,680.49,661.478,673.45,669.546,695.385,754.742,804.281
4/22/2014,303.851,378.897,407.686,392.918,368.539,359.322,311.622,252.972,214.519,166.981,163.489,237.997,308.174,355.05,335.191,260.216,319.221,310.37,387.67,503.698,607.281,751.947,800.313,804.354
12/14/2015,551.962,555.544,508.156,478.903,553.7,565.057,560.628,523.491,483.969,459.515,408.879,514.762,604.631,612.405,675.305,746.475,774.728,557.088,579.321,728.208,836.185,722.364,778.943,805.051
3/18/2014,327.949,316.419,299.761,282.598,240.464,196.055,192.82,344.65,488.592,419.647,398.266,337.924,221.3,164.573,214.017,281.384,263.892,332.323,341.278,371.435,503.558,697.408,765.404,805.372
1/30/2016,463.478,442.176,372.881,351.464,376.959,343.321,343.024,376.216,416.14,344.821,255.756,245.197,328.447,365.986,413.772,447.895,499.696,594.176,716.791,755.215,756.287,758.181,771.851,805.471
2/16/2014,858.741,818.633,830.413,795.453,696.794,668.411,642.817,625.505,505.402,350.439,252.078,184.972,127.557,72.087,58.331,72.427,169.126,262.844,346.968,449.311,541.452,621.236,701.105,806.938
11/30/2014,636.924,655.768,649.801,601.915,634.469,649.385,627.059,600.542,591.885,595.901,590.938,606.125,564.248,525.902,553.582,590.068,614.477,656.592,701.542,759.886,790.717,812.162,821.734,811.593
3/27/2016,580.378,607.208,517.475,438.209,394.631,363.183,340.386,332.566,327.219,266.663,234.337,219.659,218.288,247.62,293.013,460.348,581.36,653.691,679.58,664.607,660.275,769.17,821.411,812.423
1/29/2014,283.071,418.589,488.995,503.236,580.233,559.404,615.457,649.809,607.855,559.054,608.263,609.602,616.397,597.667,617.697,608.555,564.977,537.99,528.332,608.769,685.998,766.667,780.161,812.912
11/17/2014,212.05,153.902,187.439,190.001,199.091,185.285,195.841,209.959,219.284,205.652,263.262,283.252,280.328,484.091,772.006,669.727,710.913,720.903,765.056,803.654,784.477,796.547,810.021,813.069
11/9/2013,177.345,166.371,135.268,153.474,154.024,174.652,170.47,141.73,130.37,61.432,83.908,170.06,226.657,238.323,303.866,390.667,515.398,631.105,676.909,704.482,737.432,797.39,804.588,813.651
2/24/2015,183.225,177.941,255.998,342.575,320.235,223.603,173.309,243.718,179.662,162.055,178.145,237.185,332.551,433.176,408.571,482.292,497.625,490.965,479.381,516.878,616.756,706.946,783.653,818.547
1/15/2015,107.585,124.029,127.228,172.278,166.884,162.864,145.844,129.227,114.762,85.973,72.022,88.53,116.425,138.337,146.204,161.271,202.491,318.24,510.121,594.678,616.141,765.007,822.79,819.392
4/25/2014,389.514,378.411,392.869,437.195,452.001,472.807,468.962,507.308,540.145,581.891,586.709,583.447,463.814,413.6,455.491,659.057,668.487,559.853,479.201,454.626,503.689,745.75,854.251,819.458
2/20/2014,420.736,232.897,146.488,120.594,130.837,164.062,220.856,348.769,435.818,466.562,494.688,549.161,611.856,688.196,756.582,724.499,770.208,773.171,737.141,786.517,801.776,839.503,812.528,820.728
10/25/2014,703.507,626.077,594.625,559.854,524.829,499.289,450.405,484.672,469.296,435.117,443.887,553.588,549.173,567.416,538.047,564.47,609.765,632.793,604.186,678.257,751.815,838.255,848.411,821.247
10/22/2014,137.687,148.579,185.767,223.679,248.288,306.493,376.509,434.512,455.216,432.285,436.614,446.156,435.501,463.306,517.511,616.928,668.369,717.711,751.247,791.838,825.266,843.011,769.956,822.148
12/21/2013,659.124,629.842,658.754,679.322,713.369,772.349,665.906,627.949,568.638,591.704,558.691,543.035,469.694,536.962,507.725,485.061,508.195,699.341,670.021,679.377,684.017,734.42,776.086,825.689
2/27/2016,285.75,283.935,329.221,383.547,353.893,253.42,272.079,319.566,275.192,278.137,327.929,414.371,490.493,519.156,533.139,463.671,415.789,379.042,453.085,609.638,697.519,756.485,821.069,827.341
11/1/2014,65.359,67.91,83.549,105.484,126.372,147.132,185.061,212.185,226.327,319.065,346.776,374.466,334.247,353.78,459.325,576.365,673.505,763.411,815.179,850.437,804.031,831.563,818.183,831.188
2/13/2014,536.782,540.489,511.325,463.368,506.607,542.071,585.516,576.454,546.395,511.737,456.189,374.411,322.533,426.724,544.316,565.841,570.217,584.142,669.917,795.814,817.152,833.781,815.239,836.377
11/13/2013,685.421,624.157,659.077,709.086,698.147,680.975,640.529,615.413,588.088,587.074,556.735,499.655,500.038,500.242,453.654,442.488,427.837,447.944,584.852,720.031,790.494,798.355,823.192,837.027
4/7/2014,500.797,526.059,489.414,486.632,522.974,601.301,701.213,725.657,753.2,814.449,773.265,739.304,687.51,655.144,660.092,713.854,798.886,874.036,908.386,903.818,924.666,898.656,881.619,841.066
2/21/2014,834.759,848.346,850.317,881.601,864.006,807.176,755.523,716.764,648.907,722.152,912.664,916.163,816.153,804.801,753.139,640.906,586.957,550.381,578.495,676.463,814.644,866.77,864.354,841.751
3/12/2014,55.071,78.864,102.963,155.149,171.262,207.888,270.181,359.46,484.255,509.705,296.475,257.782,330.901,395.778,454.223,600.783,738.392,730.375,771.667,908.532,934.196,881.008,851.097,847.877
4/23/2014,733.798,722.371,755.514,781.977,810.785,859.247,908.859,947.523,912.297,860.785,867.741,854.889,860.545,900.87,939.114,875.374,930.869,921.542,905.652,898.893,829.768,785.071,826.003,850.002
11/17/2013,622.897,611.492,546.525,557.168,565.79,556.166,536.169,541.764,544.199,538.959,535.153,553.724,527.048,482.347,515.255,588.929,692.516,773.305,803.644,891.858,917.371,941.548,935.99,851.42
1/31/2016,786.104,813.083,837.667,779.601,748.234,699.239,654.814,636.715,553.232,486.903,488.32,425.739,358.997,328.926,375.279,433.185,372.431,414.135,536.178,590.273,718.556,808.919,832.263,852.032
12/26/2015,222.994,215.895,311.726,336,346.124,389.859,413.157,357.4,341.522,433.912,514.369,530.738,498.045,502.987,546.452,621.646,712.131,758.094,751.103,766.48,824.329,814.779,816.35,852.521
1/19/2014,191.229,141.158,123.743,126.87,175.277,192.639,250.411,330.33,442.973,476.109,500.246,615.009,739.13,808.386,815.254,816.379,793.862,860.063,912.112,935.293,924.306,911.752,878.519,853.181
3/14/2015,616.052,527.282,480.8,430.516,355.002,288.37,265.109,288.254,279.153,306.297,396.034,389.615,313.66,284.118,239.806,270.356,383.679,499.744,581.366,721.984,849.117,773.158,768.416,855.781
11/18/2014,786.759,794.75,775.33,795.183,770.243,797.294,776.683,792.223,794.095,780.67,761.099,786.294,784.271,788.917,782.646,773.279,732.105,694.721,742.453,793.478,816.544,849.596,867.203,857.81
3/30/2016,158.595,140.165,74.105,37.209,37.668,44.234,101.05,221.739,323.131,361.457,324.836,270.128,288.408,345.073,426.634,523.671,667.317,693.35,662.501,735.492,792.376,856.828,900.759,860.252
2/15/2014,15.374,15.711,29.352,26.316,24.098,28.431,54.411,52.406,134.693,277.292,380.261,460.774,532.831,635.935,753.771,812.175,845.276,874.439,899.691,904.066,930.801,931.7,889.278,860.463
2/2/2015,490.564,520.201,525.548,493.399,464.336,432.202,434.834,478.003,500.548,573.438,562.462,563.548,650.611,816.256,938.664,929.855,953.647,963.527,968.607,969.414,952.971,911.864,878.624,861.868
11/12/2015,154.514,192.684,344.604,502.195,624.896,721.37,720.397,770.256,825.498,810.091,747.194,679.599,687.805,767.761,821.133,852.495,868.424,847.745,838.609,909.884,924.613,917.655,888.553,861.921
1/17/2015,267.591,209.94,172.078,133.609,153.293,90.74,53.389,52.494,101.636,221.193,241.117,241.566,283.361,363.428,568.441,689.065,744.55,817.151,847.833,873.542,888.646,893.49,879.212,864.91
1/4/2015,529.91,540.316,595.735,555.127,539.706,542.561,629.227,595.266,660.146,716.579,785.594,852.921,860.447,868.654,810.462,800.779,766.117,809.985,838.047,851.604,879.292,887.175,890.304,865.781
12/10/2014,703.089,678.984,717.07,733.527,729.177,702.323,690.399,695.1,726.077,691.246,761.804,790.546,814.17,820.879,842.812,866.251,887.463,914.931,912.732,906.13,904.086,886.721,874.314,866.99
1/30/2015,408.049,346.51,302.959,296.445,312.002,381.72,416.199,472.935,520.603,539.451,592.55,672.768,694.085,736.288,778.804,815.112,835.641,847.831,838.509,844.295,857.589,855.371,848.7,868.986
2/17/2014,782.861,621.212,568.51,526.07,460.369,317.334,284.629,304.527,241.926,106.755,63.36,80.193,86.021,124.655,205.803,335.244,437.3,528.192,625.931,733.693,849.74,915.509,904,872.27
1/11/2014,726.995,752.716,786.426,781.523,779.194,767.361,778.029,801.918,820.076,796.515,537.424,572.085,454.568,565.087,571.284,644.623,711,686.372,642.943,729.284,819.6,867.812,881.298,872.364
2/28/2016,840.503,852.391,840.014,837.742,813.935,820.17,818.366,815.562,734.113,597.398,484.976,507.031,508.265,590.116,540.304,568.47,641.107,598.473,665.939,738.409,769.87,787.119,868.793,874.878
11/13/2015,866.126,875.294,892.78,911.587,899.037,870.177,860.157,908.257,893.977,932.499,911.828,902.863,890.566,848.786,809.678,795.98,796.207,840.996,903.94,929.469,907.375,901.749,873.872,886.784
3/27/2014,382.513,390.509,323.154,277.132,293.673,240.476,195.212,120.699,54.546,44.992,45.61,61.832,127.779,221.96,310.212,446.46,502.603,578.428,682.389,772.79,828.178,856.302,886.767,890.071
1/25/2014,787.325,829.564,765.897,690.81,718.217,676.096,576.557,649.206,627.191,637.339,643.16,638.13,664.798,645.916,609.127,632.848,642.614,575.735,533.96,682.808,758.021,804.742,865.925,890.805
1/10/2016,628.112,764.853,755.934,711.248,775.87,768.974,707.484,611.105,609.151,662.869,634,671.837,712.181,739.328,675.167,658.28,720.409,882.494,910.395,927.152,916.338,900.057,905.898,890.939
1/19/2016,740.508,772.23,797.895,805.43,789.521,806.71,852.802,853.213,863.17,860.951,877.62,924.547,939.602,935.785,951.441,936.902,953.035,967.661,973.194,972.911,969.21,964.272,925.044,892.369
1/7/2015,624.764,636.598,671.775,716.582,765.064,783.021,774.61,777.949,816.473,852.629,851.768,880.737,876.28,903.503,940.322,936.992,941.813,916.271,897.446,900.887,899.524,924.462,922.591,894.656
1/1/2015,793.315,766.454,733.779,752.268,748.375,747.533,762.661,730.528,685.238,699.298,739.298,777.175,774.498,807.186,847.947,802.603,747.346,760.827,772.311,810.716,850.376,893.32,903.98,894.663
3/17/2015,454.616,523.398,636.266,741.965,794.941,796.028,863.017,857.009,845.896,865.367,926.078,973.328,993.633,1001.394,992.961,1007.007,1011.135,987.479,965.844,949.644,969.067,939.719,857.134,896.025
10/31/2013,187.712,198.087,244.991,286.997,393.086,466.434,500.78,494.614,529.731,517.305,442.73,413.805,344.856,316.921,380.805,402.455,447.781,477.825,603.64,689.769,792.98,861.651,873.824,902.073
2/12/2015,302.655,280.317,256.277,254.455,257.76,193.312,229.396,212.573,210.278,237.371,287.06,339.258,445.556,501.601,547.905,663.103,752.214,788.781,838.03,859.775,927.825,958.266,934.201,904.545
